   -3    0    0    1    4    0.008556    0.004212
   -3    0    0    6    4    0.005201    0.000376
   -3    0    0    5    5    0.012948    0.002061
   -3    0    0    3    6    0.011489   -0.002325
   -3    0    0    5    6    0.007070    0.000215
   -3    0    0    7    6    0.006347    0.006234
   -3    0    0    9    6    0.007344   -0.001602
   -3    0    0    3    7    0.005107    0.007657
   -3    0    0    8    7    0.005397   -0.003493
   -3    0    0    1    8    0.016155   -0.001216
   -3    0    0    2    8    0.005140   -0.009562
   -3    0    0    3    8    0.011539   -0.001271
   -3    0    0    1   10    0.006752   -0.001546
   -3    0    0   10   10    0.013291   -0.001736
   -3    0    1    1    1    0.011109    0.000333
   -3    0    1    2    1    0.007902   -0.004202
   -3    0    1    2    4    0.010197    0.002425
   -3    0    1    4    4    0.007222   -0.004158
   -3    0    1    4    6    0.007729    0.002730
   -3    0    1    6    6    0.010824    0.001251
   -3    0    1    7    6    0.009594    0.005902
   -3    0    1    6    7    0.006743    0.002040
   -3    0    1    9    7    0.007408    0.000308
   -3    0    1    1    8    0.005150    0.014244
   -3    0    1    2    8    0.005194    0.001641
   -3    0    1    1    9    0.006077   -0.002298
   -3    0    1    3    9    0.009342    0.009422
   -3    0    1    9    9    0.006197   -0.002137
   -3    0    2    7    6    0.005085    0.001853
   -3    0    2   10    6    0.006383   -0.002397
   -3    0    2    3    9    0.007976    0.000452
   -3    1   -3    1    5    0.005164   -0.002476
   -3    1   -2    3    1    0.009261    0.004718
   -3    1   -2    9    2    0.007133   -0.001431
   -3    1   -2    6    3    0.005195    0.000250
   -3    1   -2    7    4    0.006356    0.004051
   -3    1   -2    9    4    0.005534    0.000852
   -3    1   -2    3    6    0.010911   -0.000838
   -3    1   -2    5    7    0.005518   -0.000945
   -3    1   -2    1    8    0.010679    0.002943
   -3    1   -2    6    8    0.009939   -0.003421
   -3    1   -2    5    9    0.005072    0.000372
   -3    1   -2    2   10    0.005592    0.001957
   -3    1   -2    4   10    0.006478   -0.000542
   -3    1   -1    5    1    0.010542    0.005653
   -3    1   -1    6    1    0.008634    0.001474
   -3    1   -1    1    2    0.008250   -0.004203
   -3    1   -1    2    2    0.005619   -0.004914
   -3    1   -1    3    2    0.006844   -0.001543
   -3    1   -1    4    3    0.012526    0.007880
   -3    1   -1    2    4    0.007197    0.000668
   -3    1   -1    3    4    0.007115    0.006092
   -3    1   -1    9    4    0.008222    0.000953
   -3    1   -1    1    5    0.009095   -0.002371
   -3    1   -1    7    6    0.006446    0.004155
   -3    1   -1   10    6    0.008578    0.003777
   -3    1   -1    3    7    0.008770   -0.001301
   -3    1   -1    9    7    0.005352    0.003939
   -3    1   -1    2    8    0.008160    0.001849
   -3    1   -1    4    8    0.008952   -0.002933
   -3    1   -1    7    8    0.006720    0.001295
   -3    1   -1    9    8    0.006578   -0.004804
   -3    1   -1    3    9    0.007195    0.003327
   -3    1   -1    8    9    0.012050   -0.005282
   -3    1   -1    6   10    0.011424   -0.004887
   -3    1    0    1    1    0.008069   -0.004130
   -3    1    0    3    1    0.007849    0.001754
   -3    1    0    4    1    0.009532   -0.000599
   -3    1    0    1    2    0.010357   -0.008678
   -3    1    0    3    2    0.005885    0.001596
   -3    1    0    6    3    0.005197   -0.010945
   -3    1    0    8    3    0.008002   -0.000479
   -3    1    0    1    4    0.010050    0.001378
   -3    1    0    9    4    0.005994   -0.000045
   -3    1    0    2    6    0.011098   -0.000925
   -3    1    0    4    6    0.010703    0.002266
   -3    1    0    6    6    0.007606    0.004709
   -3    1    0    7    6    0.008976    0.007038
   -3    1    0    9    6    0.012023    0.000922
   -3    1    0    1    7    0.011189    0.000356
   -3    1    0    6    8    0.008088   -0.003181
   -3    1    0    7    8    0.005602   -0.003047
   -3    1    0    1    9    0.009035   -0.000327
   -3    1    0    6    9    0.009623    0.001474
   -3    1    0    4   10    0.005206   -0.000347
   -3    1    0    9   10    0.006421    0.001304
   -3    1    1    3    1    0.007761   -0.006802
   -3    1    1   10    1    0.005925    0.007958
   -3    1    1    1    2    0.009871    0.005104
   -3    1    1    2    2    0.007882   -0.005916
   -3    1    1    1    5    0.011243   -0.004409
   -3    1    1    5    5    0.006491    0.001343
   -3    1    1    6    5    0.006066   -0.009064
   -3    1    1    7    6    0.008884   -0.007891
   -3    1    1   10    6    0.009035    0.003808
   -3    1    1    7    7    0.008117    0.005714
   -3    1    1    9    7    0.005763    0.012090
   -3    1    1    4    8    0.007760   -0.000624
   -3    1    1    6    8    0.010056    0.004746
   -3    1    1    3    9    0.007615   -0.001188
   -3    1    1   10   10    0.006239   -0.001581
   -3    1    2    1    6    0.006646   -0.000373
   -3    1    2    9    7    0.005927    0.004226
   -3    1    2    7    9    0.005855    0.003987
   -3    2   -1    7    1    0.005386   -0.002491
   -3    2   -1   10    1    0.006969    0.003832
   -3    2   -1    6    2    0.005489    0.003513
   -3    2   -1    6    5    0.007892   -0.002472
   -3    2   -1    4    9    0.005487    0.000314
   -3    2    0    6    1    0.006381   -0.000137
   -3    2    0    4    5    0.007287   -0.000212
   -3    2    0   10    9    0.005630   -0.000949
   -3    2    1    7    1    0.005300    0.004711
   -3    2    1    6    2    0.007666   -0.006238
   -3    2    1    4    5    0.005021    0.001068
   -3    2    1    1    7    0.005062    0.002508
   -3    2    2    4    5    0.005352   -0.000744
   -2   -3   -3    1    6    0.005381    0.000588
   -2   -3   -2    5    6    0.005287   -0.001136
   -2   -3   -2    2    7    0.005364    0.000025
   -2   -3   -2    4    7    0.006001    0.002638
   -2   -3   -2    2    9    0.006062   -0.002469
   -2   -3   -2    1   10    0.005095    0.000638
   -2   -3   -1    3    8    0.005231   -0.000182
   -2   -3    1    1    1    0.005236    0.001258
   -2   -3    1    4    8    0.008574   -0.002717
   -2   -3    1    3    9    0.008278    0.001200
   -2   -3    1    4    9    0.009145   -0.000931
   -2   -3    1    9    9    0.005758   -0.000964
   -2   -3    1    3   10    0.005525    0.002381
   -2   -2   -4    3    6    0.005291   -0.000105
   -2   -2   -3    1    6    0.011008    0.002524
   -2   -2   -3    5    6    0.008949    0.005380
   -2   -2   -3    1   10    0.010460   -0.005349
   -2   -2   -2    2    1    0.005164   -0.001185
   -2   -2   -2    1    2    0.006178   -0.003631
   -2   -2   -2    4    4    0.009627    0.001590
   -2   -2   -2    9    4    0.005095   -0.000389
   -2   -2   -2    2    6    0.008772   -0.001483
   -2   -2   -2    4    6    0.006320    0.002535
   -2   -2   -2    7    6    0.006801    0.002632
   -2   -2   -2    1    7    0.008191    0.001567
   -2   -2   -2    3    7    0.005966   -0.010807
   -2   -2   -2    2    8    0.005645    0.008852
   -2   -2   -2    4    9    0.008525   -0.000572
   -2   -2   -2    5    9    0.005520   -0.019848
   -2   -2   -2    9    9    0.009865   -0.003713
   -2   -2   -1    5    1    0.007201    0.004323
   -2   -2   -1    6    1    0.005429   -0.000746
   -2   -2   -1    3    4    0.009954    0.001184
   -2   -2   -1    4    4    0.005531    0.005685
   -2   -2   -1    9    4    0.008900   -0.000264
   -2   -2   -1    1    6    0.030907    0.001074
   -2   -2   -1    5    6    0.027360    0.013995
   -2   -2   -1    5    7    0.008825    0.008441
   -2   -2   -1    4    8    0.015884    0.029666
   -2   -2   -1    5    8    0.010108   -0.003039
   -2   -2   -1    9    8    0.009220   -0.000152
   -2   -2   -1    3    9    0.010924   -0.029090
   -2   -2   -1    4    9    0.012469    0.001342
   -2   -2   -1    1   10    0.031198   -0.013651
   -2   -2   -1    2   10    0.008728   -0.008731
   -2   -2   -1    3   10    0.010632    0.003608
   -2   -2   -1    6   10    0.008576   -0.002656
   -2   -2    0    2    2    0.005837   -0.000978
   -2   -2    0    3    3    0.010569   -0.002341
   -2   -2    0    5    4    0.007492   -0.011888
   -2   -2    0    6    4    0.005319   -0.003288
   -2   -2    0    4    5    0.006050    0.010321
   -2   -2    0    2    6    0.023095    0.014171
   -2   -2    0    3    6    0.021891    0.008245
   -2   -2    0    4    6    0.014178    0.006655
   -2   -2    0    5    6    0.029735   -0.021513
   -2   -2    0    9    6    0.007269    0.011438
   -2   -2    0    1    7    0.027177   -0.018881
   -2   -2    0    7    7    0.006549   -0.000948
   -2   -2    0    1    8    0.019952   -0.005932
   -2   -2    0    8    8    0.010032    0.000633
   -2   -2    0    1    9    0.012162   -0.006341
   -2   -2    0    4    9    0.006392    0.003188
   -2   -2    0    5    9    0.009435    0.007982
   -2   -2    0    1   10    0.027866    0.021785
   -2   -2    0    4   10    0.011788   -0.008171
   -2   -2    0    5   10    0.020510   -0.000812
   -2   -2    0    9   10    0.010624    0.011783
   -2   -2    1    3    1    0.008292   -0.017477
   -2   -2    1    6    1    0.010806    0.000080
   -2   -2    1    4    2    0.008190   -0.000756
   -2   -2    1    7    4    0.005919    0.000720
   -2   -2    1    1    5    0.010202   -0.006689
   -2   -2    1    4    6    0.007427    0.022112
   -2   -2    1    9    6    0.006148   -0.006600
   -2   -2    1   10    6    0.008644    0.008541
   -2   -2    1    2    7    0.007687   -0.002576
   -2   -2    1    4    8    0.011786   -0.005467
   -2   -2    1    5    8    0.013627    0.002165
   -2   -2    1    6    8    0.005028    0.017229
   -2   -2    1    1    9    0.006582   -0.024271
   -2   -2    1    2    9    0.005357    0.006475
   -2   -2    1    3    9    0.007277    0.011884
   -2   -2    1    7    9    0.008612   -0.001576
   -2   -2    1    3   10    0.013303   -0.002906
   -2   -2    1    6   10    0.005480   -0.007576
   -2   -2    2    3    3    0.008293   -0.001893
   -2   -2    2    4    5    0.007297   -0.001318
   -2   -2    2    5    5    0.006021   -0.000305
   -2   -2    2    1    6    0.008313    0.001207
   -2   -2    2    5    6    0.006639   -0.003986
   -2   -2    2    4    7    0.012116   -0.009133
   -2   -2    2    8    8    0.007498    0.000317
   -2   -2    2    2    9    0.013766    0.004562
   -2   -2    2    4    9    0.006861    0.000705
   -2   -2    2    1   10    0.007267    0.003445
   -2   -2    2    9   10    0.006826   -0.002961
   -2   -2    2   10   10    0.005932    0.001264
   -2   -1   -4    3    6    0.006077    0.002299
   -2   -1   -4    1    8    0.007734   -0.000943
   -2   -1   -3    5    1    0.008377    0.003184
   -2   -1   -3    5    6    0.008484    0.002151
   -2   -1   -3    4    7    0.007837    0.001570
   -2   -1   -3    9    8    0.007153    0.001419
   -2   -1   -3    2    9    0.005591    0.000884
   -2   -1   -3    1   10    0.009999   -0.000991
   -2   -1   -3    6   10    0.009275   -0.000301
   -2   -1   -2    1    1    0.012390    0.004915
   -2   -1   -2    3    1    0.015805    0.007339
   -2   -1   -2    1    3    0.008957   -0.007357
   -2   -1   -2    3    3    0.008873   -0.005318
   -2   -1   -2    5    3    0.010005   -0.002542
   -2   -1   -2   10    4    0.005679   -0.003306
   -2   -1   -2    4    5    0.005525    0.007628
   -2   -1   -2    9    5    0.006664    0.003243
   -2   -1   -2    1    6    0.036584    0.000550
   -2   -1   -2    3    6    0.014456    0.036093
   -2   -1   -2    6    6    0.012005   -0.000274
   -2   -1   -2    8    6    0.007806    0.007320
   -2   -1   -2    2    7    0.008775    0.000644
   -2   -1   -2    1    8    0.017753   -0.033577
   -2   -1   -2    3    8    0.008549   -0.001418
   -2   -1   -2    6    8    0.014520   -0.004152
   -2   -1   -2    8    8    0.007162    0.003881
   -2   -1   -2    4    9    0.011363   -0.000135
   -2   -1   -2    5    9    0.007314   -0.008941
   -2   -1   -2   10    9    0.007521   -0.007672
   -2   -1   -2    8   10    0.009146    0.002907
   -2   -1   -1    2    1    0.017903   -0.020009
   -2   -1   -1    7    1    0.006234   -0.002787
   -2   -1   -1    1    2    0.009246    0.015519
   -2   -1   -1    2    2    0.014520    0.005345
   -2   -1   -1    4    2    0.011180    0.001101
   -2   -1   -1    5    2    0.010122    0.004708
   -2   -1   -1    2    3    0.007304   -0.004112
   -2   -1   -1    4    3    0.010056    0.017881
   -2   -1   -1    5    3    0.005855    0.000031
   -2   -1   -1    2    4    0.016523    0.020120
   -2   -1   -1    2    5    0.005406   -0.001526
   -2   -1   -1    5    5    0.007621    0.000545
   -2   -1   -1    2    6    0.052641    0.028290
   -2   -1   -1    3    6    0.011778    0.032495
   -2   -1   -1    7    6    0.011379   -0.012095
   -2   -1   -1    1    7    0.050083   -0.027261
   -2   -1   -1    4    7    0.005334   -0.044718
   -2   -1   -1    6    7    0.018136    0.021618
   -2   -1   -1    7    7    0.013557   -0.005375
   -2   -1   -1    8    7    0.007130    0.001727
   -2   -1   -1    9    7    0.016729   -0.022631
   -2   -1   -1   10    7    0.005405    0.000962
   -2   -1   -1    1    8    0.013746   -0.037552
   -2   -1   -1    3    8    0.066001   -0.002408
   -2   -1   -1    9    8    0.005626    0.021468
   -2   -1   -1    4    9    0.021073   -0.003102
   -2   -1   -1    7    9    0.007624   -0.000399
   -2   -1   -1    8    9    0.013792   -0.019598
   -2   -1   -1    7   10    0.011499   -0.004988
   -2   -1   -1    8   10    0.005614    0.000334
   -2   -1   -1   10   10    0.008018   -0.001423
   -2   -1    0    1    1    0.021671   -0.005358
   -2   -1    0    3    1    0.015291    0.020291
   -2   -1    0    5    1    0.021965    0.004052
   -2   -1    0    8    1    0.006026    0.007475
   -2   -1    0    1    3    0.025143   -0.011425
   -2   -1    0    2    3    0.015341   -0.002259
   -2   -1    0    6    3    0.009459   -0.004483
   -2   -1    0    7    3    0.005235    0.000876
   -2   -1    0    2    4    0.016056    0.017134
   -2   -1    0    4    4    0.028515   -0.023345
   -2   -1    0    5    4    0.022857    0.006828
   -2   -1    0   10    4    0.015697   -0.007680
   -2   -1    0    1    5    0.023823   -0.015204
   -2   -1    0    4    5    0.015369    0.002664
   -2   -1    0    9    5    0.017496    0.007045
   -2   -1    0    3    6    0.052114   -0.033164
   -2   -1    0    5    6    0.007774   -0.037852
   -2   -1    0    6    6    0.020447    0.006206
   -2   -1    0    8    6    0.019305    0.010825
   -2   -1    0   10    6    0.024445    0.013275
   -2   -1    0    5    7    0.081379    0.014462
   -2   -1    0    8    7    0.014944   -0.002135
   -2   -1    0    9    7    0.011207   -0.017932
   -2   -1    0    1    8    0.053378    0.028040
   -2   -1    0    3    8    0.038381   -0.003856
   -2   -1    0    5    8    0.014465    0.006656
   -2   -1    0    6    8    0.014777   -0.015994
   -2   -1    0    4    9    0.046270   -0.001625
   -2   -1    0    9    9    0.030020    0.018052
   -2   -1    0   10    9    0.016248   -0.001139
   -2   -1    0    1   10    0.007935    0.032139
   -2   -1    0    2   10    0.081922   -0.014351
   -2   -1    0    3   10    0.012339   -0.006909
   -2   -1    0    6   10    0.022359   -0.006081
   -2   -1    0    9   10    0.017163   -0.004630
   -2   -1    1    3    1    0.011038    0.011467
   -2   -1    1    4    1    0.006215    0.023349
   -2   -1    1    2    2    0.006931   -0.003905
   -2   -1    1    1    3    0.015249    0.000200
   -2   -1    1    2    3    0.020099   -0.002857
   -2   -1    1    4    3    0.005946   -0.025528
   -2   -1    1    9    3    0.014770    0.001808
   -2   -1    1    4    4    0.005814   -0.005507
   -2   -1    1    8    4    0.013931   -0.004816
   -2   -1    1    5    5    0.012521    0.002589
   -2   -1    1    1    6    0.033622    0.000895
   -2   -1    1    2    6    0.007631    0.031587
   -2   -1    1    8    6    0.014456   -0.001683
   -2   -1    1    7    7    0.007507    0.005538
   -2   -1    1    8    7    0.020067   -0.001552
   -2   -1    1    2    8    0.005675    0.006739
   -2   -1    1    4    8    0.023055   -0.010922
   -2   -1    1    6    8    0.006006   -0.009587
   -2   -1    1    3    9    0.028699    0.003342
   -2   -1    1    5    9    0.033155    0.016058
   -2   -1    1    8    9    0.009006    0.021605
   -2   -1    1    9    9    0.006979    0.000317
   -2   -1    1    4   10    0.026942   -0.015952
   -2   -1    1    6   10    0.007587    0.004100
   -2   -1    1   10   10    0.012947   -0.003607
   -2   -1    2    1    1    0.009782    0.000512
   -2   -1    2    2    1    0.005666   -0.013404
   -2   -1    2    4    3    0.016337   -0.009763
   -2   -1    2    3    4    0.005676    0.008159
   -2   -1    2    4    4    0.009225   -0.002151
   -2   -1    2    5    4    0.005917   -0.000481
   -2   -1    2    9    4    0.006787    0.000677
   -2   -1    2    3    6    0.005014   -0.009071
   -2   -1    2    4    6    0.010484    0.001002
   -2   -1    2    6    6    0.008947    0.002193
   -2   -1    2    7    6    0.007122   -0.006488
   -2   -1    2    6    7    0.005764    0.010751
   -2   -1    2    1    8    0.009762    0.010616
   -2   -1    2    4    8    0.013477   -0.011325
   -2   -1    2    9    8    0.008187   -0.007095
   -2   -1    2    1    9    0.006085   -0.001052
   -2   -1    2    3    9    0.015771    0.002826
   -2   -1    2    8    9    0.019881    0.005146
   -2   -1    2    9    9    0.009328   -0.000899
   -2   -1    2   10    9    0.005057    0.003062
   -2   -1    3    6   10    0.006175    0.002084
   -2    0   -4    4    9    0.006347    0.001069
   -2    0   -3    4    1    0.005790   -0.005100
   -2    0   -3    9    1    0.005653   -0.003757
   -2    0   -3    9    2    0.005795    0.000561
   -2    0   -3    2    4    0.007990    0.002294
   -2    0   -3    4    4    0.011807    0.000117
   -2    0   -3    9    4    0.005051    0.000416
   -2    0   -3    1    5    0.007380    0.000484
   -2    0   -3    6    5    0.005495   -0.001406
   -2    0   -3    3    6    0.006397    0.002816
   -2    0   -3    5    6    0.005931   -0.004038
   -2    0   -3   10    6    0.006666    0.001053
   -2    0   -3    3    7    0.005043    0.004396
   -2    0   -3    4    7    0.008600    0.003808
   -2    0   -3    8    7    0.005071   -0.001789
   -2    0   -3    9    7    0.008031    0.003129
   -2    0   -3    1    8    0.005962   -0.000387
   -2    0   -3    2    8    0.005891   -0.003508
   -2    0   -3    2    9    0.010497   -0.000480
   -2    0   -3    4    9    0.022131    0.001233
   -2    0   -3    9    9    0.010593    0.000084
   -2    0   -2    1    1    0.005985   -0.000110
   -2    0   -2    3    1    0.017335   -0.007148
   -2    0   -2    6    1    0.007381    0.002160
   -2    0   -2    8    1    0.011891   -0.000286
   -2    0   -2    3    2    0.014718    0.000215
   -2    0   -2    2    3    0.005837    0.000475
   -2    0   -2    4    3    0.010743   -0.001992
   -2    0   -2    6    3    0.013194    0.002048
   -2    0   -2    7    3    0.005966   -0.003076
   -2    0   -2    2    4    0.010007    0.001102
   -2    0   -2    4    4    0.014038    0.002376
   -2    0   -2    9    4    0.009247    0.000159
   -2    0   -2    1    6    0.018829   -0.001480
   -2    0   -2    3    6    0.009462   -0.021862
   -2    0   -2    6    6    0.005310    0.002961
   -2    0   -2    3    7    0.021058    0.016551
   -2    0   -2    8    7    0.006085   -0.000777
   -2    0   -2    9    7    0.010228    0.005086
   -2    0   -2    1    8    0.007308    0.022493
   -2    0   -2    2    8    0.020565   -0.015915
   -2    0   -2    6    8    0.017523    0.010534
   -2    0   -2    7    8    0.015403   -0.000801
   -2    0   -2    4    9    0.014443    0.001186
   -2    0   -2    8    9    0.011068    0.004818
   -2    0   -2    9    9    0.011654   -0.004610
   -2    0   -1    1    1    0.027726   -0.011842
   -2    0   -1    3    1    0.020200    0.017779
   -2    0   -1    4    1    0.022488    0.003432
   -2    0   -1    5    1    0.009123    0.003313
   -2    0   -1    6    1    0.011270    0.001707
   -2    0   -1    9    1    0.013228   -0.001547
   -2    0   -1   10    1    0.007297   -0.000720
   -2    0   -1    3    2    0.015154    0.006094
   -2    0   -1    9    2    0.006536    0.011675
   -2    0   -1    4    3    0.007734    0.008227
   -2    0   -1    8    3    0.014088   -0.000018
